timestamp,trade_id,market,symbol,timeframe,side,action,result,exit_reason,bars_held,entry_price,trigger_price,pnl,pnl_pct,fee,balance,ghost
2025-09-25T16:20:00+00:00,BTCUSDT@5m-LONG-2025-09-25T16:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,10,111325.08751,110434.48680992,0.0,-0.008,0.0,,True
2025-09-25T16:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T16:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,9,111107.92238,110219.05900096,0.0,-0.008,0.0,,True
2025-09-25T16:40:00+00:00,BTCUSDT@5m-LONG-2025-09-25T16:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,6,111077.41323,110188.79392416001,0.0,-0.008,0.0,,True
2025-09-25T16:45:00+00:00,BTCUSDT@5m-LONG-2025-09-25T16:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,6,110970.68121999998,110082.91577023998,0.0,-0.008,0.0,,True
2025-09-25T16:50:00+00:00,BTCUSDT@5m-LONG-2025-09-25T16:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,5,110954.47636,110066.84054912,0.0,-0.008,0.0,,True
2025-09-25T16:55:00+00:00,BTCUSDT@5m-LONG-2025-09-25T16:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,5,110941.17236999999,110053.64299103999,0.0,-0.008,0.0,,True
2025-09-25T17:00:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,4,110831.03934,109944.39102528,0.0,-0.008,0.0,,True
2025-09-25T17:05:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,5,110661.68854999999,109776.39504159999,0.0,-0.008,0.0,,True
2025-09-25T17:10:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,7,110121.72661,109240.75279712,0.0,-0.008,0.0,,True
2025-09-25T17:15:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,6,110127.62838000001,109246.60735296001,0.0,-0.008,0.0,,True
2025-09-25T17:20:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T17:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,7,109917.46535,109038.1256272,0.0,-0.008,0.0,,True
2025-09-25T17:25:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,6,109916.16496,109036.83564031999,0.0,-0.008,0.0,,True
2025-09-25T17:30:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,5,109692.69794,108815.15635648,0.0,-0.008,0.0,,True
2025-09-25T17:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,4,109581.96473,108705.30901216001,0.0,-0.008,0.0,,True
2025-09-25T17:40:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,898,109361.7987,110674.1402844,0.0,0.012,0.0,,True
2025-09-25T17:45:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,894,109137.63147,110447.28304764,0.0,0.012,0.0,,True
2025-09-25T17:50:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,893,109092.81803000001,110401.93184636,0.0,0.012,0.0,,True
2025-09-25T17:55:00+00:00,BTCUSDT@5m-LONG-2025-09-25T17:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,292,108826.53816999999,110132.45662803999,0.0,0.012,0.0,,True
2025-09-25T18:00:00+00:00,BTCUSDT@5m-LONG-2025-09-25T18:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,291,108764.51956999999,110069.69380483999,0.0,0.012,0.0,,True
2025-09-25T18:05:00+00:00,BTCUSDT@5m-LONG-2025-09-25T18:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,840,108945.6739,110253.0219868,0.0,0.012,0.0,,True
2025-09-25T18:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,289,109144.64678,110017.80395424,0.0,-0.008,0.0,,True
2025-09-25T18:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,290,109334.48981000001,110209.16572848002,0.0,-0.008,0.0,,True
2025-09-25T18:20:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T18:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,63,109596.96923,108720.19347616,0.0,-0.008,0.0,,True
2025-09-25T18:30:00+00:00,BTCUSDT@5m-LONG-2025-09-25T18:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,886,109264.36948000001,110575.54191376001,0.0,0.012,0.0,,True
2025-09-25T18:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,833,109399.47031,110274.66607248,0.0,-0.008,0.0,,True
2025-09-25T18:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,832,109461.35174,110337.04255392,0.0,-0.008,0.0,,True
2025-09-25T18:50:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,882,109588.21367000001,110464.91937936001,0.0,-0.008,0.0,,True
2025-09-25T18:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T18:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,881,109675.38751,110552.79061008,0.0,-0.008,0.0,,True
2025-09-25T19:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T19:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,882,109757.46287999999,110635.52258303999,0.0,-0.008,0.0,,True
2025-09-25T19:10:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,53,109652.886,108775.662912,0.0,-0.008,0.0,,True
2025-09-25T19:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T19:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,878,109787.054,110665.350432,0.0,-0.008,0.0,,True
2025-09-25T19:30:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,49,109587.76646999999,108711.06433823999,0.0,-0.008,0.0,,True
2025-09-25T19:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,48,109583.36515,108706.6982288,0.0,-0.008,0.0,,True
2025-09-25T19:40:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,181,109529.04886,108652.81646911999,0.0,-0.008,0.0,,True
2025-09-25T19:45:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,186,109447.32435,108571.7457552,0.0,-0.008,0.0,,True
2025-09-25T19:50:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,872,109418.21561999999,110731.23420744,0.0,0.012,0.0,,True
2025-09-25T19:55:00+00:00,BTCUSDT@5m-LONG-2025-09-25T19:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,871,109353.29615,110665.5357038,0.0,0.012,0.0,,True
2025-09-25T20:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T20:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,266,109204.32887000001,110077.96350096002,0.0,-0.008,0.0,,True
2025-09-25T20:10:00+00:00,BTCUSDT@5m-LONG-2025-09-25T20:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,866,109226.95826,110537.68175912,0.0,0.012,0.0,,True
2025-09-25T20:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T20:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,860,109110.7234,110420.0520808,0.0,0.012,0.0,,True
2025-09-25T20:50:00+00:00,BTCUSDT@5m-LONG-2025-09-25T20:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,857,109126.32808,110435.84401696,0.0,0.012,0.0,,True
2025-09-25T21:00:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T21:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,856,109189.94716,110500.22652591999,0.0,0.012,0.0,,True
2025-09-25T21:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T21:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,854,109547.62585,110424.0068568,0.0,-0.008,0.0,,True
2025-09-25T21:15:00+00:00,BTCUSDT@5m-LONG-2025-09-25T21:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,168,109454.12639,108578.49337888,0.0,-0.008,0.0,,True
2025-09-25T21:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T21:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,801,109407.26797000002,110282.52611376002,0.0,-0.008,0.0,,True
2025-09-25T21:25:00+00:00,BTCUSDT@5m-LONG-2025-09-25T21:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,853,109292.97806,110604.49379672,0.0,0.012,0.0,,True
2025-09-25T21:30:00+00:00,BTCUSDT@5m-LONG-2025-09-25T21:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,850,109157.7375,110467.63035,0.0,0.012,0.0,,True
2025-09-25T21:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T21:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,847,109072.712,110381.584544,0.0,0.012,0.0,,True
2025-09-25T21:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T21:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,246,109279.10643,110153.33928144,0.0,-0.008,0.0,,True
2025-09-25T21:50:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T21:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,247,109317.09503,110191.63179024,0.0,-0.008,0.0,,True
2025-09-25T21:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T21:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,246,109327.99176,110202.61569408,0.0,-0.008,0.0,,True
2025-09-25T22:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T22:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,791,109443.65705000001,110319.20630640001,0.0,-0.008,0.0,,True
2025-09-25T22:30:00+00:00,BTCUSDT@5m-LONG-2025-09-25T22:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,840,109379.50400999999,110692.05805811999,0.0,0.012,0.0,,True
2025-09-25T22:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T22:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,839,109317.58544,110629.39646527999,0.0,0.012,0.0,,True
2025-09-25T22:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T22:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,234,109241.91759,110115.85293072,0.0,-0.008,0.0,,True
2025-09-25T22:50:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T22:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,834,109265.66986999998,110576.85790843998,0.0,0.012,0.0,,True
2025-09-25T23:00:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T23:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,7,109643.38315,108766.2360848,0.0,-0.008,0.0,,True
2025-09-25T23:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T23:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,831,109604.30884,110481.14331072,0.0,-0.008,0.0,,True
2025-09-25T23:15:00+00:00,BTCUSDT@5m-LONG-2025-09-25T23:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,831,109406.01195999999,110718.88410351999,0.0,0.012,0.0,,True
2025-09-25T23:25:00+00:00,BTCUSDT@5m-SHORT-2025-09-25T23:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,228,109353.78402,110228.61429216001,0.0,-0.008,0.0,,True
2025-09-25T23:30:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-25T23:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,825,109115.02469,110424.40498628,0.0,0.012,0.0,,True
2025-09-25T23:35:00+00:00,BTCUSDT@5m-LONG-2025-09-25T23:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,774,108954.87666,110262.33517992,0.0,0.012,0.0,,True
2025-09-25T23:45:00+00:00,BTCUSDT@5m-LONG-2025-09-25T23:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,224,108937.6715,110244.923558,0.0,0.012,0.0,,True
2025-09-25T23:50:00+00:00,BTCUSDT@5m-LONG-2025-09-25T23:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,223,108919.36601,110226.39840212,0.0,0.012,0.0,,True
2025-09-26T00:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T00:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,209,109067.86982,109940.41277856001,0.0,-0.008,0.0,,True
2025-09-26T00:05:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T00:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,218,109141.04786,110014.17624288001,0.0,-0.008,0.0,,True
2025-09-26T00:10:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T00:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,217,109214.32587000002,110088.04047696001,0.0,-0.008,0.0,,True
2025-09-26T00:15:00+00:00,BTCUSDT@5m-LONG-2025-09-26T00:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,817,109239.36198,110550.23432376,0.0,0.012,0.0,,True
2025-09-26T00:25:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T00:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,214,109221.52371000001,110095.29589968002,0.0,-0.008,0.0,,True
2025-09-26T00:40:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T00:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,211,108785.82595999999,110091.25587151998,0.0,0.012,0.0,,True
2025-09-26T00:50:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T00:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,125,109476.43308,108600.62161536,0.0,-0.008,0.0,,True
2025-09-26T00:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T00:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,758,109386.27427000001,110261.36446416001,0.0,-0.008,0.0,,True
2025-09-26T01:00:00+00:00,BTCUSDT@5m-LONG-2025-09-26T01:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,123,109446.62414,108571.05114688,0.0,-0.008,0.0,,True
2025-09-26T01:05:00+00:00,BTCUSDT@5m-LONG-2025-09-26T01:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,809,109347.09429,110659.25942147999,0.0,0.012,0.0,,True
2025-09-26T01:15:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T01:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,805,109655.09360000001,110532.33434880001,0.0,-0.008,0.0,,True
2025-09-26T01:25:00+00:00,BTCUSDT@5m-LONG-2025-09-26T01:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,112,109549.8551,108673.4562592,0.0,-0.008,0.0,,True
2025-09-26T01:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T01:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,799,109573.41811000001,110450.00545488001,0.0,-0.008,0.0,,True
2025-09-26T01:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T01:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,103,109672.89199999999,108795.50886399999,0.0,-0.008,0.0,,True
2025-09-26T02:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T02:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,798,109728.0717,110605.8962736,0.0,-0.008,0.0,,True
2025-09-26T02:10:00+00:00,BTCUSDT@5m-LONG-2025-09-26T02:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,100,109651.28551999999,108774.07523583999,0.0,-0.008,0.0,,True
2025-09-26T02:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T02:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,790,109510.53698,110386.62127584,0.0,-0.008,0.0,,True
2025-09-26T02:25:00+00:00,BTCUSDT@5m-LONG-2025-09-26T02:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,100,109564.55950999999,108688.04303392,0.0,-0.008,0.0,,True
2025-09-26T02:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T02:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,787,109641.69762,110518.83120096,0.0,-0.008,0.0,,True
2025-09-26T03:05:00+00:00,BTCUSDT@5m-LONG-2025-09-26T03:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,785,109407.21231999999,110720.09886783999,0.0,0.012,0.0,,True
2025-09-26T03:20:00+00:00,BTCUSDT@5m-LONG-2025-09-26T03:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,782,109398.8098,110711.5955176,0.0,0.012,0.0,,True
2025-09-26T03:25:00+00:00,BTCUSDT@5m-LONG-2025-09-26T03:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,781,109344.39348,110656.52620176,0.0,0.012,0.0,,True
2025-09-26T03:30:00+00:00,BTCUSDT@5m-LONG-2025-09-26T03:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,780,109338.29165,110650.3511498,0.0,0.012,0.0,,True
2025-09-26T03:35:00+00:00,BTCUSDT@5m-LONG-2025-09-26T03:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,779,109332.79,110644.78348,0.0,0.012,0.0,,True
2025-09-26T03:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T03:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,177,109341.28777000001,110216.01807216,0.0,-0.008,0.0,,True
2025-09-26T03:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T03:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,174,109280.90589,110155.15313712,0.0,-0.008,0.0,,True
2025-09-26T03:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T03:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,771,109504.73872000001,110380.77662976,0.0,-0.008,0.0,,True
2025-09-26T04:00:00+00:00,BTCUSDT@5m-LONG-2025-09-26T04:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,81,109532.64994,108656.38874048,0.0,-0.008,0.0,,True
2025-09-26T04:05:00+00:00,BTCUSDT@5m-LONG-2025-09-26T04:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,86,109515.8449,108639.71814079999,0.0,-0.008,0.0,,True
2025-09-26T04:10:00+00:00,BTCUSDT@5m-LONG-2025-09-26T04:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,85,109486.53610999999,108610.64382111999,0.0,-0.008,0.0,,True
2025-09-26T04:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T04:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,766,109475.64745,110351.45262960001,0.0,-0.008,0.0,,True
2025-09-26T04:30:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T04:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,768,109300.68036999999,110612.28853443998,0.0,0.012,0.0,,True
2025-09-26T04:35:00+00:00,BTCUSDT@5m-LONG-2025-09-26T04:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,765,109252.766,110563.799192,0.0,0.012,0.0,,True
2025-09-26T04:40:00+00:00,BTCUSDT@5m-LONG-2025-09-26T04:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,764,109252.06579,110563.09057947999,0.0,0.012,0.0,,True
2025-09-26T04:45:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T04:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,162,109210.12713,110083.80814703999,0.0,-0.008,0.0,,True
2025-09-26T04:50:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T04:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,161,109262.11153,110136.20842224,0.0,-0.008,0.0,,True
2025-09-26T04:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T04:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,160,109267.21,110141.34768,0.0,-0.008,0.0,,True
2025-09-26T05:00:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T05:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,161,109347.48591,110222.26579728001,0.0,-0.008,0.0,,True
2025-09-26T05:05:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T05:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,761,109408.71276999998,110721.61732323999,0.0,0.012,0.0,,True
2025-09-26T05:10:00+00:00,BTCUSDT@5m-LONG-2025-09-26T05:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,760,109374.10239,110686.59161868,0.0,0.012,0.0,,True
2025-09-26T05:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T05:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,754,109502.33944,110378.35815551999,0.0,-0.008,0.0,,True
2025-09-26T05:30:00+00:00,BTCUSDT@5m-LONG-2025-09-26T05:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,756,109432.81999999999,110746.01384,0.0,0.012,0.0,,True
2025-09-26T05:35:00+00:00,BTCUSDT@5m-LONG-2025-09-26T05:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,755,109322.08679,110633.95183148001,0.0,0.012,0.0,,True
2025-09-26T05:45:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T05:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,750,109103.52124,110412.76349488,0.0,0.012,0.0,,True
2025-09-26T05:55:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T05:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,148,109170.03916,110043.39947328,0.0,-0.008,0.0,,True
2025-09-26T06:05:00+00:00,BTCUSDT@5m-LONG-2025-09-26T06:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,747,109141.7327,110451.4334924,0.0,0.012,0.0,,True
2025-09-26T06:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-09-26T06:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,60,109484.33545,108608.46076639999,0.0,-0.008,0.0,,True
2025-09-26T06:20:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T06:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,693,109437.85879,110313.36166032,0.0,-0.008,0.0,,True
2025-09-26T06:30:00+00:00,BTCUSDT@5m-LONG-2025-09-26T06:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,744,109410.01315999999,110722.93331791999,0.0,0.012,0.0,,True
2025-09-26T06:40:00+00:00,BTCUSDT@5m-SHORT-2025-09-26T06:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,738,109477.04703,110352.86340624001,0.0,-0.008,0.0,,True
2025-09-26T06:45:00+00:00,BTCUSDT@5m-LONG-2025-09-26T06:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,741,109438.32165,110751.5815098,0.0,0.012,0.0,,True
